ow_temp,ow_humidity,ow_pressure,ow_wind_speed,ow_wind_deg,ow_clouds,ow_pm10,ow_pm2_5,ow_co,ow_no2,ow_so2,ow_o3,aqi_aqicn,city,hour,day,month,weekday,timestamp_utc,temp,humidity,pressure,wind_speed,aqi,pm2_5,pm10,no2,so2,co
31.5,67,995.3,16.0,221,32,82.0,25.6,277.0,5.8,12.3,72.0,78,Karachi,11.0,25.0,7.0,4.0,2025-07-25 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.8,70,995.1,16.0,225,44,98.0,29.5,287.0,6.3,13.1,71.0,77,Karachi,12.0,25.0,7.0,4.0,2025-07-25 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.3,72,995.9,13.6,229,11,94.5,28.1,284.0,9.3,13.0,64.0,77,Karachi,13.0,25.0,7.0,4.0,2025-07-25 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.0,73,996.1,14.5,221,46,90.3,27.1,274.0,13.3,12.8,55.0,77,Karachi,14.0,25.0,7.0,4.0,2025-07-25 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.5,78,996.4,15.3,210,26,74.3,25.6,266.0,16.1,12.4,48.0,77,Karachi,15.0,25.0,7.0,4.0,2025-07-25 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.2,79,997.4,14.3,228,6,67.3,25.2,266.0,16.6,11.8,47.0,77,Karachi,16.0,25.0,7.0,4.0,2025-07-25 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.1,80,998.3,12.0,242,37,63.3,24.8,267.0,16.0,10.9,48.0,76,Karachi,17.0,25.0,7.0,4.0,2025-07-25 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.1,79,998.2,14.0,244,12,57.3,23.7,259.0,14.8,10.1,50.0,76,Karachi,18.0,25.0,7.0,4.0,2025-07-25 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,82,998.1,15.1,247,23,54.1,22.8,232.0,13.1,9.2,51.0,76,Karachi,19.0,25.0,7.0,4.0,2025-07-25 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.4,84,998.1,13.5,251,23,58.3,23.6,196.0,11.0,8.3,53.0,76,Karachi,20.0,25.0,7.0,4.0,2025-07-25 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.2,85,997.6,13.0,252,30,54.7,22.5,169.0,9.3,7.8,54.0,76,Karachi,21.0,25.0,7.0,4.0,2025-07-25 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,87,997.4,12.6,256,61,51.9,21.7,153.0,8.2,7.7,54.0,76,Karachi,22.0,25.0,7.0,4.0,2025-07-25 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.7,88,997.3,11.2,259,37,51.7,21.4,145.0,7.6,7.9,54.0,76,Karachi,23.0,25.0,7.0,4.0,2025-07-25 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.6,89,997.4,10.9,261,36,50.6,20.9,159.0,7.5,8.3,56.0,76,Karachi,0.0,26.0,7.0,5.0,2025-07-26 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.7,80,997.3,9.9,269,30,53.7,21.1,216.0,9.5,9.9,55.0,76,Karachi,1.0,26.0,7.0,5.0,2025-07-26 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,80,997.8,10.7,276,13,61.7,22.9,293.0,12.2,12.1,55.0,76,Karachi,2.0,26.0,7.0,5.0,2025-07-26 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.8,75,998.0,13.1,261,32,69.8,24.7,338.0,13.4,13.9,57.0,77,Karachi,3.0,26.0,7.0,5.0,2025-07-26 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.8,70,998.1,15.3,252,99,79.6,26.4,316.0,11.9,14.9,64.0,77,Karachi,4.0,26.0,7.0,5.0,2025-07-26 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.3,68,998.1,15.8,249,66,85.9,27.8,262.0,8.9,15.5,73.0,77,Karachi,5.0,26.0,7.0,5.0,2025-07-26 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.9,66,998.3,16.8,240,99,89.4,28.8,220.0,6.4,15.5,81.0,77,Karachi,6.0,26.0,7.0,5.0,2025-07-26 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.5,68,998.1,18.1,239,100,91.7,29.9,210.0,4.9,14.6,87.0,78,Karachi,7.0,26.0,7.0,5.0,2025-07-26 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.8,67,997.6,18.9,239,58,87.1,29.2,213.0,3.9,13.2,91.0,78,Karachi,8.0,26.0,7.0,5.0,2025-07-26 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.0,66,996.7,18.6,239,78,86.1,28.8,221.0,3.5,12.1,92.0,78,Karachi,9.0,26.0,7.0,5.0,2025-07-26 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.5,68,996.2,18.9,241,92,81.7,27.6,234.0,3.9,11.5,87.0,78,Karachi,10.0,26.0,7.0,5.0,2025-07-26 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.0,70,995.9,17.4,244,62,75.9,25.8,251.0,5.0,11.2,78.0,79,Karachi,11.0,26.0,7.0,5.0,2025-07-26 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.1,69,995.6,18.4,241,96,92.0,30.9,264.0,6.1,11.3,72.0,79,Karachi,12.0,26.0,7.0,5.0,2025-07-26 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.9,71,996.9,17.1,235,37,88.0,30.2,269.0,8.7,11.5,66.0,79,Karachi,13.0,26.0,7.0,5.0,2025-07-26 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.2,73,996.9,16.8,240,13,83.6,29.7,269.0,12.2,11.7,57.0,79,Karachi,14.0,26.0,7.0,5.0,2025-07-26 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,77,997.5,16.8,253,91,75.4,29.3,264.0,14.7,11.8,51.0,79,Karachi,15.0,26.0,7.0,5.0,2025-07-26 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,77,998.2,16.2,251,100,71.7,29.0,252.0,15.5,11.6,49.0,79,Karachi,16.0,26.0,7.0,5.0,2025-07-26 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,77,998.6,15.1,253,100,71.2,29.1,235.0,15.2,11.3,49.0,80,Karachi,17.0,26.0,7.0,5.0,2025-07-26 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,77,998.6,13.5,254,94,71.9,29.3,216.0,14.5,10.9,50.0,80,Karachi,18.0,26.0,7.0,5.0,2025-07-26 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,78,998.5,14.8,261,100,72.9,29.3,193.0,13.1,10.2,51.0,81,Karachi,19.0,26.0,7.0,5.0,2025-07-26 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.3,80,998.3,12.4,261,95,98.0,36.7,168.0,11.3,9.4,52.0,81,Karachi,20.0,26.0,7.0,5.0,2025-07-26 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.1,82,997.7,12.7,264,100,75.9,30.6,152.0,9.6,8.8,54.0,82,Karachi,21.0,26.0,7.0,5.0,2025-07-26 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,83,997.4,12.4,271,28,72.6,29.4,146.0,8.2,8.3,55.0,83,Karachi,22.0,26.0,7.0,5.0,2025-07-26 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.8,83,997.3,12.6,272,56,68.0,27.6,149.0,7.1,8.0,57.0,84,Karachi,23.0,26.0,7.0,5.0,2025-07-26 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.8,84,997.6,11.2,270,54,49.2,21.0,164.0,5.0,7.2,62.0,84,Karachi,0.0,27.0,7.0,6.0,2025-07-27 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,80,997.5,12.1,269,96,53.0,21.7,204.0,7.0,8.5,61.0,84,Karachi,1.0,27.0,7.0,6.0,2025-07-27 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,78,998.1,14.1,263,99,62.2,23.4,256.0,9.7,10.3,59.0,84,Karachi,2.0,27.0,7.0,6.0,2025-07-27 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.6,74,998.1,17.4,265,100,63.8,23.9,286.0,11.2,11.8,60.0,84,Karachi,3.0,27.0,7.0,6.0,2025-07-27 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.1,71,998.3,16.9,267,99,67.3,24.3,273.0,10.2,12.9,65.0,84,Karachi,4.0,27.0,7.0,6.0,2025-07-27 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.0,66,998.2,16.5,262,100,65.9,23.8,238.0,7.9,13.6,72.0,84,Karachi,5.0,27.0,7.0,6.0,2025-07-27 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.5,65,998.4,17.0,253,100,68.2,24.2,212.0,6.0,13.9,78.0,84,Karachi,6.0,27.0,7.0,6.0,2025-07-27 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.4,65,998.2,16.7,248,100,68.0,24.3,206.0,4.8,13.3,82.0,83,Karachi,7.0,27.0,7.0,6.0,2025-07-27 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.4,65,997.7,17.6,241,100,68.0,24.6,209.0,3.8,12.1,85.0,83,Karachi,8.0,27.0,7.0,6.0,2025-07-27 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.5,70,997.3,19.4,236,100,69.2,24.8,217.0,3.7,11.3,85.0,82,Karachi,9.0,27.0,7.0,6.0,2025-07-27 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.4,71,996.8,18.9,240,69,66.6,24.3,233.0,4.8,11.3,80.0,82,Karachi,10.0,27.0,7.0,6.0,2025-07-27 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.7,68,996.6,18.9,245,100,65.7,23.8,254.0,6.6,11.6,72.0,82,Karachi,11.0,27.0,7.0,6.0,2025-07-27 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.9,72,996.7,18.7,238,95,69.6,26.5,268.0,7.1,12.9,72.0,82,Karachi,12.0,27.0,7.0,6.0,2025-07-27 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.8,75,997.3,17.8,225,100,71.7,26.9,270.0,9.2,13.0,66.0,81,Karachi,13.0,27.0,7.0,6.0,2025-07-27 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.1,79,997.8,15.8,234,100,78.0,29.3,265.0,12.2,13.1,58.0,81,Karachi,14.0,27.0,7.0,6.0,2025-07-27 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.7,81,998.5,15.3,245,88,68.5,27.2,258.0,14.6,13.1,52.0,81,Karachi,15.0,27.0,7.0,6.0,2025-07-27 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,81,998.9,13.2,248,100,63.6,26.8,253.0,16.1,12.9,48.0,81,Karachi,16.0,27.0,7.0,6.0,2025-07-27 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,80,999.2,13.6,255,100,63.8,27.4,245.0,17.1,12.5,46.0,81,Karachi,17.0,27.0,7.0,6.0,2025-07-27 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,79,999.2,13.5,257,100,61.0,26.1,232.0,16.8,11.9,46.0,80,Karachi,18.0,27.0,7.0,6.0,2025-07-27 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.4,80,999.0,14.2,262,96,58.8,24.3,207.0,14.5,11.0,48.0,80,Karachi,19.0,27.0,7.0,6.0,2025-07-27 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.0,83,998.9,14.9,262,97,56.6,22.8,176.0,11.1,9.9,52.0,80,Karachi,20.0,27.0,7.0,6.0,2025-07-27 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,84,998.2,15.6,262,98,64.5,24.3,152.0,8.3,9.0,55.0,78,Karachi,21.0,27.0,7.0,6.0,2025-07-27 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.0,82,997.8,14.5,264,100,58.1,21.5,136.0,6.6,8.4,57.0,78,Karachi,22.0,27.0,7.0,6.0,2025-07-27 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.0,81,997.8,15.0,264,100,56.8,20.2,128.0,5.6,7.9,58.0,77,Karachi,23.0,27.0,7.0,6.0,2025-07-27 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,82,998.0,15.3,269,100,52.5,18.6,137.0,5.6,7.7,58.0,77,Karachi,0.0,28.0,7.0,0.0,2025-07-28 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,79,998.6,14.1,260,100,68.0,21.3,180.0,6.9,8.3,57.0,76,Karachi,1.0,28.0,7.0,0.0,2025-07-28 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,78,999.0,16.1,260,100,70.8,19.8,241.0,8.7,9.2,57.0,76,Karachi,2.0,28.0,7.0,0.0,2025-07-28 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.0,75,999.0,17.3,258,100,68.0,20.0,277.0,9.5,10.0,58.0,76,Karachi,3.0,28.0,7.0,0.0,2025-07-28 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.9,69,999.3,19.4,257,100,70.5,20.4,264.0,8.3,10.6,63.0,76,Karachi,4.0,28.0,7.0,0.0,2025-07-28 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.9,64,999.3,19.6,251,100,75.0,21.9,226.0,6.1,11.2,70.0,75,Karachi,5.0,28.0,7.0,0.0,2025-07-28 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.6,67,999.1,19.7,250,100,75.9,22.4,199.0,4.4,11.4,76.0,75,Karachi,6.0,28.0,7.0,0.0,2025-07-28 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.9,66,998.8,20.0,248,100,74.0,22.5,194.0,3.6,11.1,79.0,75,Karachi,7.0,28.0,7.0,0.0,2025-07-28 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.4,64,998.4,20.7,244,100,73.1,22.9,200.0,3.3,10.5,80.0,75,Karachi,8.0,28.0,7.0,0.0,2025-07-28 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.9,68,997.8,20.3,241,100,72.2,23.1,211.0,3.4,9.9,79.0,75,Karachi,9.0,28.0,7.0,0.0,2025-07-28 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.1,66,997.4,20.2,242,100,72.6,23.0,231.0,4.0,9.6,75.0,74,Karachi,10.0,28.0,7.0,0.0,2025-07-28 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.6,69,996.9,21.1,239,100,71.5,22.2,258.0,5.1,9.3,69.0,74,Karachi,11.0,28.0,7.0,0.0,2025-07-28 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.0,73,996.9,20.7,239,94,79.4,24.3,275.0,6.3,10.1,64.0,74,Karachi,12.0,28.0,7.0,0.0,2025-07-28 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.7,73,997.4,17.8,242,98,79.6,24.4,276.0,8.2,10.0,60.0,74,Karachi,13.0,28.0,7.0,0.0,2025-07-28 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.2,77,998.0,17.6,241,100,75.7,23.8,269.0,10.9,9.9,53.0,74,Karachi,14.0,28.0,7.0,0.0,2025-07-28 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.1,78,998.3,16.1,238,100,71.9,23.5,260.0,12.7,9.8,49.0,73,Karachi,15.0,28.0,7.0,0.0,2025-07-28 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,80,999.3,14.1,242,100,69.2,23.7,256.0,13.2,9.8,48.0,73,Karachi,16.0,28.0,7.0,0.0,2025-07-28 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,80,999.4,15.5,244,100,66.6,23.5,250.0,12.9,9.7,49.0,73,Karachi,17.0,28.0,7.0,0.0,2025-07-28 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,82,999.7,16.2,243,100,63.8,23.0,237.0,12.0,9.5,50.0,72,Karachi,18.0,28.0,7.0,0.0,2025-07-28 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.2,83,999.6,15.2,248,99,62.2,22.7,207.0,10.4,8.9,51.0,72,Karachi,19.0,28.0,7.0,0.0,2025-07-28 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.1,84,999.4,15.8,251,100,57.6,21.1,170.0,8.2,8.0,53.0,72,Karachi,20.0,28.0,7.0,0.0,2025-07-28 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.0,84,998.8,15.8,251,100,53.4,19.5,141.0,6.4,7.3,55.0,72,Karachi,21.0,28.0,7.0,0.0,2025-07-28 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,84,998.6,16.2,251,99,49.7,18.0,124.0,5.3,6.8,56.0,71,Karachi,22.0,28.0,7.0,0.0,2025-07-28 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.8,84,998.6,16.8,254,100,46.6,17.1,116.0,4.5,6.4,57.0,71,Karachi,23.0,28.0,7.0,0.0,2025-07-28 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.8,84,998.6,16.8,260,100,47.0,17.0,125.0,4.7,6.5,57.0,71,Karachi,0.0,29.0,7.0,1.0,2025-07-29 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.4,82,999.1,16.3,257,76,45.9,16.8,166.0,5.9,7.1,56.0,71,Karachi,1.0,29.0,7.0,1.0,2025-07-29 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,81,999.1,19.2,260,88,49.1,17.9,223.0,7.5,7.8,55.0,70,Karachi,2.0,29.0,7.0,1.0,2025-07-29 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.3,75,999.4,21.8,257,95,54.2,19.6,257.0,8.3,8.5,56.0,70,Karachi,3.0,29.0,7.0,1.0,2025-07-29 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.0,71,999.4,22.7,259,100,60.1,21.0,245.0,7.4,9.0,60.0,70,Karachi,4.0,29.0,7.0,1.0,2025-07-29 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.6,68,999.5,23.3,257,100,61.2,21.7,211.0,5.6,9.4,65.0,70,Karachi,5.0,29.0,7.0,1.0,2025-07-29 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.0,65,999.5,24.1,256,100,59.8,21.7,185.0,4.2,9.5,69.0,70,Karachi,6.0,29.0,7.0,1.0,2025-07-29 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.9,67,999.3,23.5,253,100,60.1,22.0,180.0,3.4,9.1,72.0,70,Karachi,7.0,29.0,7.0,1.0,2025-07-29 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.3,64,998.7,24.2,257,100,58.2,21.4,183.0,2.9,8.5,74.0,70,Karachi,8.0,29.0,7.0,1.0,2025-07-29 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.4,64,997.7,23.5,252,100,58.0,20.8,191.0,2.9,8.1,74.0,70,Karachi,9.0,29.0,7.0,1.0,2025-07-29 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.1,66,997.2,23.6,248,100,58.6,20.7,205.0,3.3,8.2,72.0,70,Karachi,10.0,29.0,7.0,1.0,2025-07-29 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.6,69,996.7,23.3,242,100,56.1,19.8,225.0,4.1,8.4,68.0,69,Karachi,11.0,29.0,7.0,1.0,2025-07-29 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.2,71,996.7,23.0,241,99,61.0,21.8,239.0,5.4,9.1,65.0,69,Karachi,12.0,29.0,7.0,1.0,2025-07-29 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.5,75,997.0,21.6,236,100,54.0,20.4,245.0,7.9,8.9,60.0,69,Karachi,13.0,29.0,7.0,1.0,2025-07-29 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,77,997.2,20.4,236,100,49.9,20.2,246.0,11.3,8.7,54.0,69,Karachi,14.0,29.0,7.0,1.0,2025-07-29 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,81,998.0,18.8,241,100,43.9,19.7,245.0,13.6,8.6,49.0,68,Karachi,15.0,29.0,7.0,1.0,2025-07-29 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.2,83,998.6,19.1,246,100,46.0,20.9,246.0,13.9,8.9,48.0,68,Karachi,16.0,29.0,7.0,1.0,2025-07-29 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.8,86,999.3,14.9,248,100,53.9,23.9,244.0,13.1,9.4,49.0,68,Karachi,17.0,29.0,7.0,1.0,2025-07-29 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,85,999.5,14.3,246,100,48.8,22.4,234.0,12.0,9.6,50.0,68,Karachi,18.0,29.0,7.0,1.0,2025-07-29 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.8,86,999.3,15.0,254,100,48.0,22.0,207.0,10.5,9.2,51.0,68,Karachi,19.0,29.0,7.0,1.0,2025-07-29 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.7,87,998.5,14.8,254,100,47.8,21.4,171.0,8.7,8.6,53.0,68,Karachi,20.0,29.0,7.0,1.0,2025-07-29 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.6,88,997.6,15.3,252,92,48.7,20.9,144.0,7.2,8.0,54.0,68,Karachi,21.0,29.0,7.0,1.0,2025-07-29 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.6,87,997.3,16.1,250,64,50.4,20.7,128.0,6.1,7.4,55.0,68,Karachi,22.0,29.0,7.0,1.0,2025-07-29 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.4,88,997.1,16.7,254,37,51.8,20.6,119.0,5.3,6.9,55.0,68,Karachi,23.0,29.0,7.0,1.0,2025-07-29 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.4,87,997.0,16.6,252,30,53.2,20.7,128.0,5.2,6.7,55.0,68,Karachi,0.0,30.0,7.0,2.0,2025-07-30 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.1,82,996.7,18.6,247,24,53.4,20.9,169.0,6.4,6.9,54.0,69,Karachi,1.0,30.0,7.0,2.0,2025-07-30 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.3,80,997.3,19.5,251,51,60.3,22.6,227.0,8.3,7.4,53.0,69,Karachi,2.0,30.0,7.0,2.0,2025-07-30 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
